Employee_ID,Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score,Resigned
3946,Operations,Male,23,Developer,9/6/15 8:03 AM,9,Master,4,7000,36,23,0,0,100,8,56,1,4.97,FALSE
3947,Engineering,Female,34,Technician,5/23/22 8:03 AM,2,High School,4,4900,40,42,7,6,0,7,69,2,4.41,FALSE
3948,Engineering,Male,50,Engineer,10/8/19 8:03 AM,4,High School,2,7200,57,40,2,6,75,4,46,1,1.11,FALSE
3949,IT,Female,32,Technician,10/6/20 8:03 AM,3,Bachelor,4,4900,59,12,17,8,0,12,26,2,1.80,FALSE
3950,Engineering,Female,42,Technician,5/25/17 8:03 AM,7,High School,4,4900,50,6,5,11,75,7,48,0,1.75,FALSE
3951,Operations,Female,56,Technician,2/16/17 8:03 AM,7,Master,1,3850,44,13,12,3,75,4,77,0,2.77,FALSE
3952,Operations,Male,39,Consultant,5/29/21 8:03 AM,3,Bachelor,3,7150,34,38,16,14,50,6,50,0,1.70,FALSE
3953,Marketing,Male,35,Engineer,12/16/20 8:03 AM,3,High School,4,8400,51,5,27,6,50,5,76,0,4.92,FALSE
3954,Sales,Female,34,Consultant,8/7/20 8:03 AM,4,High School,5,8250,49,26,11,3,25,8,46,2,2.98,FALSE
3955,Customer Support,Female,47,Specialist,11/15/23 8:03 AM,0,Bachelor,2,5400,57,32,29,13,50,16,86,0,2.64,FALSE
3956,Legal,Female,41,Developer,4/24/20 8:03 AM,4,Bachelor,5,7500,47,44,0,8,100,17,35,1,1.82,FALSE
3957,Engineering,Female,22,Technician,4/18/17 8:03 AM,7,High School,3,4550,30,27,15,12,25,9,95,2,1.71,FALSE
3958,Finance,Female,41,Developer,10/26/14 8:03 AM,9,Master,5,7500,43,14,21,2,100,5,10,1,4.63,FALSE
3959,Legal,Female,58,Technician,10/26/16 8:03 AM,7,High School,3,4550,49,40,20,12,0,9,47,2,3.79,FALSE
3960,Sales,Male,28,Manager,5/8/15 8:03 AM,9,Bachelor,1,6600,36,33,27,6,25,2,93,1,1.63,FALSE
3961,IT,Female,45,Consultant,1/2/24 8:03 AM,0,Master,3,7150,58,10,16,7,50,18,21,1,1.18,FALSE
3962,Legal,Female,60,Developer,8/14/15 8:03 AM,9,High School,3,6500,50,28,2,3,75,6,98,2,4.88,FALSE
3963,Customer Support,Male,44,Developer,3/11/23 8:03 AM,1,Bachelor,1,5500,42,19,3,11,25,16,88,1,3.83,FALSE
3964,Customer Support,Male,40,Developer,9/11/23 8:03 AM,0,High School,2,6000,55,21,14,11,50,14,49,1,3.03,FALSE
3965,Customer Support,Male,48,Manager,6/27/16 8:03 AM,8,High School,1,6600,47,39,18,14,50,1,30,0,4.30,FALSE
3966,Operations,Male,47,Developer,8/22/24 8:03 AM,0,PhD,4,7000,45,2,2,8,0,3,55,2,3.69,FALSE
3967,Marketing,Male,24,Engineer,11/23/19 8:03 AM,4,Bachelor,5,9000,42,42,22,1,0,17,19,1,2.69,FALSE
3968,Marketing,Female,30,Developer,3/20/17 8:03 AM,7,Bachelor,5,7500,34,5,11,14,100,7,63,1,2.28,FALSE
3969,HR,Female,48,Manager,12/21/21 8:03 AM,2,Bachelor,2,7200,35,6,0,2,50,7,80,2,2.73,FALSE
3970,IT,Male,30,Specialist,12/22/16 8:03 AM,7,Bachelor,3,5850,54,4,11,12,0,16,90,1,1.16,FALSE
3971,HR,Female,46,Analyst,2/2/24 8:03 AM,0,Bachelor,3,5200,37,32,10,3,100,9,41,2,3.45,FALSE
3972,Operations,Male,28,Developer,3/19/15 8:03 AM,9,Bachelor,4,7000,44,37,29,12,50,6,17,2,3.10,FALSE
3973,Sales,Male,38,Technician,7/28/21 8:03 AM,3,High School,5,5250,45,42,22,1,75,15,44,2,3.83,FALSE
3974,IT,Female,30,Consultant,2/15/20 8:03 AM,4,Bachelor,4,7700,45,22,13,3,0,1,60,0,4.51,FALSE
3975,Sales,Female,44,Developer,3/24/22 8:03 AM,2,Bachelor,3,6500,36,7,8,2,25,8,53,2,3.70,FALSE
3976,Finance,Male,28,Consultant,5/20/22 8:03 AM,2,PhD,3,7150,50,10,11,12,25,2,43,1,2.55,FALSE
3977,Customer Support,Female,41,Developer,12/14/16 8:03 AM,7,Bachelor,3,6500,32,47,21,4,100,9,22,0,4.44,FALSE
3978,IT,Female,39,Engineer,10/9/22 8:03 AM,1,High School,4,8400,43,28,1,11,25,19,42,1,2.33,FALSE
3979,Operations,Female,23,Analyst,5/25/16 8:03 AM,8,High School,4,5600,30,37,1,10,0,3,58,0,2.47,FALSE
3980,Engineering,Male,51,Developer,4/1/22 8:03 AM,2,Bachelor,5,7500,38,32,23,11,100,2,5,1,4.00,FALSE
3981,Finance,Female,28,Specialist,12/24/16 8:03 AM,7,High School,5,6750,50,2,12,7,75,16,93,1,1.89,FALSE
3982,Operations,Female,54,Engineer,1/3/15 8:03 AM,9,Bachelor,3,7800,48,41,22,2,100,17,44,0,4.92,FALSE
3983,IT,Female,46,Consultant,7/13/24 8:03 AM,0,High School,1,6050,52,12,6,6,100,1,96,1,3.35,FALSE
3984,HR,Female,55,Technician,8/22/20 8:03 AM,4,High School,1,3850,40,26,2,14,75,6,17,1,4.12,FALSE
3985,Finance,Male,40,Consultant,9/14/14 8:03 AM,9,Master,1,6050,34,27,1,14,100,11,42,0,2.97,FALSE
3986,HR,Male,43,Analyst,12/16/16 8:03 AM,7,High School,2,4800,55,42,0,10,25,18,72,1,3.82,FALSE
3987,Sales,Female,25,Engineer,6/24/20 8:03 AM,4,Master,5,9000,43,8,21,0,100,6,78,1,3.52,FALSE
3988,IT,Male,58,Developer,11/11/15 8:03 AM,8,Bachelor,3,6500,32,8,28,14,25,14,15,2,1.62,FALSE
3989,Legal,Female,25,Analyst,12/8/22 8:03 AM,1,PhD,3,5200,45,42,26,10,75,16,7,2,1.30,FALSE
3990,Engineering,Female,58,Developer,6/24/17 8:03 AM,7,High School,5,7500,48,4,9,11,50,12,52,2,4.53,FALSE
3991,HR,Male,57,Engineer,9/19/15 8:03 AM,8,Bachelor,4,8400,59,37,12,13,75,8,15,0,4.09,FALSE
3992,HR,Female,46,Technician,8/6/20 8:03 AM,4,Bachelor,2,4200,40,47,14,13,50,10,69,1,1.36,FALSE
3993,Engineering,Male,31,Engineer,7/3/16 8:03 AM,8,Master,4,8400,50,33,10,1,25,13,35,0,1.99,FALSE
3994,IT,Other,33,Manager,2/1/15 8:03 AM,9,Bachelor,5,9000,49,31,8,0,75,18,59,0,1.54,FALSE
3995,Operations,Male,47,Developer,2/9/22 8:03 AM,2,Bachelor,4,7000,39,22,24,1,50,19,37,0,3.00,FALSE
3996,Engineering,Male,60,Analyst,8/31/17 8:03 AM,7,Master,4,5600,55,37,25,12,0,12,59,1,3.10,TRUE
3997,Sales,Male,46,Technician,7/10/21 8:03 AM,3,High School,1,3850,37,20,10,10,0,11,4,1,4.92,FALSE
3998,Customer Support,Female,55,Engineer,10/14/15 8:03 AM,8,High School,1,6600,53,22,8,5,75,4,55,1,1.31,FALSE
3999,Legal,Male,56,Analyst,5/31/15 8:03 AM,9,Bachelor,1,4400,51,49,24,11,100,12,30,0,2.23,FALSE
4000,Marketing,Male,37,Consultant,11/30/21 8:03 AM,2,Bachelor,1,6050,35,37,7,1,25,2,39,1,1.51,FALSE
4001,IT,Female,33,Technician,11/14/21 8:03 AM,2,High School,1,3850,40,43,11,7,50,12,35,0,4.12,FALSE
4002,Operations,Male,52,Technician,9/23/17 8:03 AM,6,High School,2,4200,53,35,26,2,50,5,75,1,1.26,TRUE
4003,Legal,Female,31,Consultant,3/27/21 8:03 AM,3,High School,1,6050,41,10,14,0,100,5,73,2,2.93,FALSE
4004,Operations,Male,26,Consultant,4/21/21 8:03 AM,3,Master,5,8250,31,35,12,7,100,12,79,2,4.73,FALSE
4005,Sales,Female,56,Technician,4/13/17 8:03 AM,7,Master,5,5250,49,12,5,7,0,7,51,2,4.50,FALSE
4006,HR,Male,24,Analyst,2/19/20 8:03 AM,4,Bachelor,3,5200,36,34,25,8,0,15,22,1,1.68,FALSE
4007,HR,Female,27,Technician,5/30/22 8:03 AM,2,Bachelor,3,4550,39,40,18,11,0,7,88,1,1.71,TRUE
4008,Legal,Female,40,Manager,12/20/18 8:03 AM,5,Bachelor,1,6600,53,13,10,0,0,8,80,2,3.38,FALSE
4009,Legal,Male,26,Technician,3/14/24 8:03 AM,0,Bachelor,5,5250,48,20,18,7,50,17,97,0,2.89,TRUE
4010,IT,Female,36,Consultant,3/4/23 8:03 AM,1,High School,3,7150,30,16,27,0,0,5,4,0,4.54,FALSE
4011,Operations,Female,53,Technician,7/7/20 8:03 AM,4,Bachelor,3,4550,31,21,22,9,25,3,47,1,1.30,FALSE
4012,Customer Support,Female,35,Developer,9/17/22 8:03 AM,1,High School,3,6500,49,15,28,5,75,6,74,0,4.33,FALSE
4013,Engineering,Female,54,Engineer,10/11/14 8:03 AM,9,PhD,1,6600,35,15,28,0,100,8,69,0,2.28,FALSE
4014,Sales,Female,39,Engineer,1/20/21 8:03 AM,3,PhD,4,8400,47,24,24,7,75,10,32,2,2.88,FALSE
4015,Engineering,Female,26,Manager,10/10/20 8:03 AM,3,PhD,5,9000,57,16,0,13,25,12,79,2,2.02,FALSE
4016,Marketing,Female,39,Technician,4/23/20 8:03 AM,4,Bachelor,3,4550,45,22,11,7,0,15,12,2,2.05,FALSE
4017,HR,Male,45,Manager,6/10/19 8:03 AM,5,Master,5,9000,35,44,24,0,75,12,59,1,1.21,FALSE
4018,HR,Male,47,Developer,7/10/17 8:03 AM,7,Bachelor,4,7000,45,14,3,14,25,2,19,0,3.90,FALSE
4019,IT,Male,25,Manager,1/18/17 8:03 AM,7,High School,4,8400,55,24,21,6,100,13,40,1,2.76,FALSE
4020,IT,Female,37,Analyst,12/27/23 8:03 AM,0,Master,4,5600,34,13,22,6,50,18,50,1,1.03,FALSE
4021,HR,Other,58,Manager,10/15/19 8:03 AM,4,High School,4,8400,34,26,29,5,0,3,48,2,3.80,FALSE
4022,Legal,Male,37,Specialist,8/9/21 8:03 AM,3,Master,5,6750,44,42,13,8,75,19,36,0,4.27,FALSE
4023,Legal,Female,30,Analyst,3/2/17 8:03 AM,7,Master,4,5600,42,2,10,3,100,14,17,2,1.98,FALSE
4024,HR,Female,57,Analyst,10/5/20 8:03 AM,3,Bachelor,2,4800,58,6,21,7,75,12,21,2,1.18,FALSE
4025,Marketing,Female,42,Manager,8/16/22 8:03 AM,2,Bachelor,5,9000,52,42,18,6,75,8,53,2,3.40,FALSE
4026,IT,Female,44,Manager,9/21/20 8:03 AM,3,High School,3,7800,54,20,0,8,25,9,80,2,3.76,FALSE
4027,HR,Female,56,Developer,7/15/22 8:03 AM,2,High School,4,7000,39,18,9,1,25,3,61,1,1.65,FALSE
4028,Operations,Male,26,Analyst,10/21/14 8:03 AM,9,High School,5,6000,48,43,26,6,100,4,24,2,2.08,FALSE
4029,Sales,Male,53,Analyst,2/20/22 8:03 AM,2,Bachelor,5,6000,51,0,10,3,0,8,81,2,2.49,FALSE
4030,HR,Male,32,Technician,2/4/24 8:03 AM,0,Bachelor,4,4900,44,13,18,2,100,17,70,2,3.37,FALSE
4031,Customer Support,Male,25,Specialist,12/16/18 8:03 AM,5,Bachelor,5,6750,36,46,15,1,50,2,87,1,3.23,FALSE
4032,Finance,Female,35,Consultant,8/8/18 8:03 AM,6,High School,5,8250,40,3,28,2,25,1,38,2,3.44,FALSE
4033,Finance,Male,38,Developer,7/25/19 8:03 AM,5,Bachelor,5,7500,50,38,16,5,100,10,80,1,4.65,FALSE
4034,HR,Other,46,Technician,9/20/23 8:03 AM,0,Bachelor,3,4550,60,11,23,14,50,2,46,0,2.83,FALSE
4035,HR,Female,54,Developer,8/6/22 8:03 AM,2,Bachelor,4,7000,59,13,22,11,50,5,52,0,4.74,FALSE
4036,Finance,Male,44,Analyst,8/14/19 8:03 AM,5,Master,3,5200,45,19,10,5,50,8,84,1,2.33,FALSE
4037,Customer Support,Male,58,Consultant,6/5/21 8:03 AM,3,PhD,5,8250,48,12,2,9,100,1,14,0,1.23,FALSE
4038,Legal,Female,34,Engineer,3/27/21 8:03 AM,3,Bachelor,1,6600,59,21,23,0,25,19,85,1,3.93,FALSE
4039,Finance,Male,25,Developer,1/30/18 8:03 AM,6,Bachelor,5,7500,60,8,2,8,50,3,53,1,4.96,FALSE
4040,Marketing,Male,27,Analyst,3/1/18 8:03 AM,6,Bachelor,3,5200,52,40,8,1,50,14,41,0,4.34,FALSE
4041,HR,Male,56,Developer,10/27/19 8:03 AM,4,Bachelor,5,7500,46,3,0,12,50,10,98,0,1.88,TRUE
4042,HR,Female,47,Consultant,11/14/22 8:03 AM,1,Bachelor,3,7150,54,49,2,11,75,4,70,0,3.81,FALSE
4043,Customer Support,Male,24,Consultant,9/16/22 8:03 AM,1,Bachelor,5,8250,52,2,14,14,0,10,71,0,4.30,TRUE
4044,IT,Male,37,Engineer,12/8/21 8:03 AM,2,Bachelor,3,7800,32,8,9,3,100,14,34,0,3.45,FALSE
4045,Sales,Male,26,Engineer,7/13/19 8:03 AM,5,High School,3,7800,39,7,18,13,100,12,1,1,4.32,FALSE
4046,HR,Female,56,Engineer,6/14/18 8:03 AM,6,PhD,5,9000,31,32,11,7,25,9,48,2,2.02,FALSE
4047,Engineering,Male,40,Analyst,5/31/23 8:03 AM,1,Master,3,5200,58,6,8,7,0,15,16,2,3.87,FALSE
4048,Customer Support,Male,58,Technician,1/17/19 8:03 AM,5,Bachelor,2,4200,32,0,12,13,50,14,87,1,1.14,FALSE
4049,Sales,Female,55,Specialist,3/18/21 8:03 AM,3,Bachelor,5,6750,41,28,23,5,0,16,82,0,4.95,FALSE
4050,Legal,Female,45,Specialist,3/18/21 8:03 AM,3,Bachelor,4,6300,37,14,25,5,0,15,5,2,1.97,FALSE
4051,Sales,Male,46,Analyst,7/5/21 8:03 AM,3,High School,1,4400,44,37,4,11,50,1,91,2,2.01,FALSE
4052,IT,Male,36,Engineer,8/13/19 8:03 AM,5,Bachelor,2,7200,42,23,24,8,0,3,21,1,4.29,FALSE
4053,Customer Support,Male,55,Technician,5/3/23 8:03 AM,1,Bachelor,1,3850,59,35,5,11,75,3,72,1,2.27,FALSE
4054,Marketing,Female,51,Analyst,5/22/19 8:03 AM,5,Master,1,4400,38,26,13,13,100,4,59,1,1.55,FALSE
4055,HR,Female,57,Developer,8/9/24 8:03 AM,0,PhD,5,7500,57,37,3,5,25,6,16,0,3.38,FALSE
4056,Legal,Male,37,Developer,3/27/16 8:03 AM,8,High School,4,7000,56,13,3,9,0,3,31,1,1.49,FALSE
4057,Finance,Female,23,Technician,2/4/22 8:03 AM,2,High School,3,4550,49,42,0,14,75,13,69,1,3.32,FALSE
4058,Legal,Female,27,Engineer,8/5/16 8:03 AM,8,Bachelor,3,7800,38,47,22,10,100,4,1,2,3.13,FALSE
4059,Finance,Female,47,Manager,7/23/22 8:03 AM,2,High School,4,8400,45,40,9,14,100,8,86,1,3.95,FALSE
4060,HR,Female,56,Specialist,10/29/23 8:03 AM,0,High School,4,6300,35,37,2,12,25,16,66,2,1.56,FALSE
4061,Customer Support,Female,55,Consultant,9/3/17 8:03 AM,7,Bachelor,4,7700,60,49,21,11,75,1,43,2,4.17,FALSE
4062,IT,Male,52,Analyst,4/26/20 8:03 AM,4,High School,1,4400,55,25,13,11,100,4,22,2,4.55,FALSE
4063,Engineering,Male,54,Developer,3/11/22 8:03 AM,2,High School,1,5500,38,37,28,10,50,4,66,1,3.65,FALSE
4064,Operations,Female,35,Manager,7/11/23 8:03 AM,1,Bachelor,1,6600,60,30,26,7,50,6,98,2,2.08,FALSE
4065,Operations,Male,23,Engineer,12/10/23 8:03 AM,0,High School,1,6600,47,31,3,10,75,14,47,0,3.28,FALSE
4066,Sales,Male,31,Specialist,5/8/15 8:03 AM,9,Bachelor,3,5850,46,46,9,5,75,12,82,0,2.32,FALSE
4067,HR,Female,53,Manager,5/11/18 8:03 AM,6,Bachelor,3,7800,50,29,20,9,100,11,75,0,2.03,FALSE
4068,Legal,Male,33,Manager,4/29/15 8:03 AM,9,High School,2,7200,60,26,2,4,0,17,17,2,3.36,FALSE
4069,HR,Female,56,Developer,12/20/18 8:03 AM,5,High School,1,5500,54,49,18,8,50,2,45,2,4.09,FALSE
4070,Marketing,Female,32,Technician,4/18/16 8:03 AM,8,High School,4,4900,40,7,26,11,50,10,36,1,3.68,FALSE
4071,Customer Support,Male,27,Developer,8/24/16 8:03 AM,8,Bachelor,3,6500,60,7,18,0,0,5,19,0,4.97,FALSE
4072,Marketing,Male,57,Developer,9/21/17 8:03 AM,6,Bachelor,4,7000,47,46,4,14,0,11,28,0,1.95,TRUE
4073,Finance,Male,58,Engineer,9/24/14 8:03 AM,9,Bachelor,2,7200,34,42,12,2,75,2,63,1,1.91,FALSE
4074,HR,Female,44,Technician,12/27/17 8:03 AM,6,Bachelor,3,4550,56,16,9,14,50,9,63,0,1.81,FALSE
4075,IT,Female,42,Analyst,8/7/22 8:03 AM,2,Master,4,5600,42,22,7,13,0,16,59,1,1.54,FALSE
4076,Operations,Male,32,Technician,12/1/16 8:03 AM,7,Bachelor,2,4200,38,4,20,10,25,13,45,0,2.59,FALSE
4077,Marketing,Male,34,Technician,10/23/23 8:03 AM,0,Bachelor,2,4200,45,6,10,7,0,19,95,2,2.80,FALSE
4078,Operations,Female,57,Developer,12/17/17 8:03 AM,6,High School,5,7500,48,3,19,6,100,13,22,1,1.65,FALSE
4079,IT,Male,35,Developer,8/18/23 8:03 AM,1,Bachelor,5,7500,53,43,10,0,0,16,60,1,3.76,FALSE
4080,Legal,Female,33,Manager,9/10/21 8:03 AM,2,Master,5,9000,44,39,21,1,25,1,70,0,4.60,FALSE
4081,Marketing,Other,57,Developer,8/21/16 8:03 AM,8,High School,3,6500,49,2,1,0,0,1,21,0,1.96,FALSE
4082,Operations,Female,40,Manager,7/6/19 8:03 AM,5,High School,5,9000,35,2,13,1,75,17,33,0,4.92,FALSE
4083,Customer Support,Male,41,Consultant,2/22/23 8:03 AM,1,Bachelor,2,6600,47,21,19,13,25,7,49,0,1.33,FALSE
4084,Legal,Female,30,Consultant,11/6/23 8:03 AM,0,Bachelor,5,8250,36,48,7,11,25,15,15,2,3.10,FALSE
4085,Sales,Female,45,Technician,4/10/17 8:03 AM,7,Bachelor,5,5250,44,42,26,11,25,17,24,1,2.40,FALSE
4086,Marketing,Female,57,Developer,10/19/15 8:03 AM,8,Bachelor,2,6000,55,21,15,9,0,4,58,1,1.65,FALSE
4087,HR,Male,47,Developer,12/19/19 8:03 AM,4,Bachelor,3,6500,60,40,21,9,75,9,5,0,3.98,FALSE
4088,Customer Support,Male,41,Manager,1/21/16 8:03 AM,8,Bachelor,2,7200,58,33,2,12,0,1,91,2,2.45,FALSE
4089,IT,Female,41,Technician,1/14/21 8:03 AM,3,Bachelor,4,4900,30,17,5,9,50,11,39,2,3.99,FALSE
4090,HR,Female,47,Technician,10/12/16 8:03 AM,7,PhD,1,3850,31,24,13,11,75,5,58,2,4.43,FALSE
4091,HR,Female,35,Developer,5/4/17 8:03 AM,7,High School,5,7500,46,18,16,1,75,7,46,1,1.50,FALSE
4092,Finance,Female,43,Analyst,4/20/19 8:03 AM,5,PhD,1,4400,33,20,9,10,100,13,90,1,3.90,FALSE
4093,Engineering,Female,34,Analyst,8/27/24 8:03 AM,0,High School,3,5200,47,39,6,13,25,4,4,1,4.85,FALSE
4094,Finance,Male,49,Developer,4/17/18 8:03 AM,6,High School,3,6500,57,2,24,14,25,3,32,1,1.00,FALSE
4095,IT,Female,34,Manager,12/26/15 8:03 AM,8,Bachelor,5,9000,58,49,25,8,0,10,83,1,3.04,FALSE
4096,Marketing,Female,34,Consultant,11/23/15 8:03 AM,8,Bachelor,4,7700,52,42,27,14,75,11,24,2,2.81,FALSE
4097,Finance,Female,36,Engineer,9/29/15 8:03 AM,8,High School,1,6600,38,17,28,11,0,2,77,1,4.51,FALSE
4098,Operations,Male,34,Specialist,5/16/24 8:03 AM,0,Bachelor,4,6300,47,10,9,11,50,14,67,0,1.24,FALSE
4099,Customer Support,Female,42,Analyst,1/13/22 8:03 AM,2,High School,1,4400,39,35,11,8,0,7,22,0,1.04,FALSE
4100,Marketing,Male,36,Specialist,4/30/17 8:03 AM,7,High School,5,6750,45,8,5,6,75,6,50,2,4.48,FALSE
4101,Operations,Male,23,Analyst,2/9/22 8:03 AM,2,Bachelor,3,5200,50,49,4,9,0,16,70,2,1.34,FALSE
4102,Customer Support,Male,45,Engineer,9/7/18 8:03 AM,5,High School,1,6600,59,20,1,12,0,18,85,2,2.95,FALSE
4103,Customer Support,Male,43,Specialist,5/21/24 8:03 AM,0,Bachelor,4,6300,54,41,23,4,75,2,59,0,1.27,FALSE
4104,Customer Support,Male,53,Technician,6/9/22 8:03 AM,2,Bachelor,3,4550,52,10,17,5,0,5,44,0,1.58,FALSE
4105,Marketing,Male,55,Consultant,11/4/14 8:03 AM,9,Bachelor,5,8250,43,46,4,8,75,12,26,0,4.67,FALSE
4106,Sales,Female,49,Manager,10/4/22 8:03 AM,1,Master,2,7200,46,8,26,1,50,18,6,0,2.34,FALSE
4107,Sales,Female,40,Engineer,4/18/21 8:03 AM,3,High School,4,8400,54,44,7,1,50,1,97,0,1.87,FALSE
4108,Sales,Male,35,Technician,4/14/16 8:03 AM,8,Bachelor,4,4900,31,15,16,7,100,17,40,1,2.63,TRUE
4109,Operations,Male,49,Technician,6/23/16 8:03 AM,8,Bachelor,1,3850,58,28,18,14,75,6,2,1,3.38,TRUE
4110,Legal,Male,48,Specialist,7/17/23 8:03 AM,1,PhD,1,4950,32,39,16,4,0,12,75,2,3.53,FALSE
4111,Legal,Female,56,Technician,11/28/15 8:03 AM,8,High School,4,4900,36,9,14,8,50,14,87,1,2.14,FALSE
4112,IT,Male,36,Manager,9/28/19 8:03 AM,4,High School,5,9000,55,38,0,2,25,13,54,0,2.29,FALSE
4113,Operations,Female,53,Technician,8/5/18 8:03 AM,6,Bachelor,4,4900,48,33,9,2,50,11,2,1,3.52,FALSE
4114,Marketing,Male,33,Engineer,5/7/16 8:03 AM,8,High School,5,9000,51,9,22,13,50,7,65,2,1.07,FALSE
4115,Operations,Female,23,Specialist,2/24/16 8:03 AM,8,Master,4,6300,43,12,0,7,25,2,74,0,2.84,FALSE
4116,Engineering,Other,46,Engineer,3/17/20 8:03 AM,4,Master,4,8400,59,45,13,14,50,1,74,0,3.19,FALSE
4117,HR,Male,31,Manager,2/20/21 8:03 AM,3,Bachelor,5,9000,52,9,28,8,75,13,95,2,4.65,FALSE
4118,Operations,Female,26,Engineer,10/20/23 8:03 AM,0,Bachelor,4,8400,43,22,7,9,50,19,98,1,4.50,FALSE
4119,HR,Female,38,Manager,2/28/18 8:03 AM,6,High School,1,6600,53,44,14,2,50,16,89,1,2.77,FALSE
4120,IT,Female,59,Analyst,3/23/23 8:03 AM,1,Bachelor,3,5200,40,48,3,5,0,12,20,1,4.17,FALSE
4121,Engineering,Male,45,Developer,3/11/15 8:03 AM,9,PhD,5,7500,47,8,29,3,50,5,14,1,2.73,FALSE
4122,HR,Female,51,Technician,10/29/20 8:03 AM,3,Master,5,5250,49,3,27,3,50,1,91,1,4.99,FALSE
4123,IT,Female,32,Engineer,6/20/16 8:03 AM,8,High School,2,7200,50,33,2,6,50,11,34,0,2.03,FALSE
4124,Operations,Male,45,Developer,4/5/15 8:03 AM,9,High School,5,7500,35,25,25,4,75,8,25,0,2.08,FALSE
4125,Sales,Male,50,Technician,10/28/23 8:03 AM,0,Bachelor,4,4900,56,35,16,6,25,17,50,1,2.30,FALSE
4126,Engineering,Female,43,Technician,5/3/17 8:03 AM,7,Master,3,4550,37,24,7,5,25,8,27,1,4.90,FALSE
4127,Sales,Other,26,Technician,1/30/18 8:03 AM,6,Bachelor,1,3850,53,18,3,12,75,2,82,2,1.37,FALSE
4128,Marketing,Male,43,Analyst,2/3/21 8:03 AM,3,Master,3,5200,40,35,3,13,100,8,29,2,2.40,FALSE
4129,Finance,Female,37,Engineer,11/14/23 8:03 AM,0,Master,3,7800,47,37,1,9,25,18,45,2,3.63,FALSE
4130,Operations,Male,49,Specialist,8/21/17 8:03 AM,7,Master,1,4950,32,12,12,13,75,10,18,1,1.59,FALSE
4131,Legal,Male,52,Analyst,9/15/18 8:03 AM,5,Bachelor,2,4800,45,2,23,2,50,5,89,0,2.97,FALSE
4132,Finance,Female,27,Engineer,7/10/22 8:03 AM,2,Bachelor,5,9000,35,44,13,10,25,13,13,0,4.31,FALSE
4133,Operations,Female,57,Technician,7/13/18 8:03 AM,6,Bachelor,1,3850,52,42,19,6,0,12,27,1,2.82,FALSE
4134,Customer Support,Female,33,Analyst,3/6/15 8:03 AM,9,Master,5,6000,37,44,29,0,50,15,35,2,1.68,FALSE
4135,Marketing,Male,43,Analyst,12/29/17 8:03 AM,6,Bachelor,3,5200,34,22,7,6,50,17,92,2,1.25,FALSE
4136,Finance,Male,56,Developer,7/25/22 8:03 AM,2,Bachelor,2,6000,45,17,6,4,75,4,71,2,4.42,FALSE
4137,Engineering,Female,35,Technician,7/18/15 8:03 AM,9,Bachelor,3,4550,52,18,7,8,100,16,43,1,1.35,FALSE
4138,HR,Female,29,Technician,6/27/21 8:03 AM,3,High School,3,4550,30,36,2,13,50,14,28,0,3.30,FALSE
4139,Operations,Male,55,Consultant,4/25/16 8:03 AM,8,Bachelor,2,6600,43,14,10,10,0,4,97,0,3.40,FALSE
4140,Sales,Female,39,Specialist,8/27/15 8:03 AM,9,High School,2,5400,52,5,6,14,100,5,51,0,4.63,FALSE
4141,HR,Male,23,Technician,6/5/17 8:03 AM,7,Master,3,4550,42,47,23,7,50,6,35,1,2.14,FALSE
4142,Engineering,Male,48,Technician,1/13/23 8:03 AM,1,Bachelor,3,4550,55,30,26,6,75,7,20,2,3.98,TRUE
4143,Legal,Male,60,Specialist,10/1/15 8:03 AM,8,Master,3,5850,49,35,10,6,0,1,83,0,4.36,TRUE
4144,IT,Male,29,Consultant,3/22/18 8:03 AM,6,Bachelor,1,6050,39,39,16,5,100,15,75,0,4.63,FALSE
4145,Sales,Male,42,Specialist,4/10/22 8:03 AM,2,Bachelor,5,6750,53,39,12,1,25,16,64,2,1.32,FALSE
4146,HR,Male,34,Analyst,12/11/20 8:03 AM,3,Master,1,4400,58,35,15,10,0,12,10,0,1.87,FALSE
4147,Engineering,Female,23,Technician,2/23/20 8:03 AM,4,High School,3,4550,59,37,2,10,50,2,29,0,1.05,FALSE
4148,HR,Female,56,Engineer,2/8/18 8:03 AM,6,Bachelor,4,8400,37,6,11,13,0,13,74,2,4.28,TRUE
4149,IT,Male,58,Analyst,6/3/19 8:03 AM,5,Bachelor,2,4800,53,19,7,14,25,16,60,2,1.96,FALSE
4150,IT,Female,39,Consultant,10/8/20 8:03 AM,3,Bachelor,2,6600,31,12,16,5,75,3,64,0,2.36,FALSE
4151,Sales,Male,52,Specialist,7/5/22 8:03 AM,2,Bachelor,3,5850,47,15,23,8,0,5,10,0,4.41,FALSE
4152,HR,Female,41,Analyst,12/9/21 8:03 AM,2,Bachelor,2,4800,43,11,12,11,50,5,74,0,2.47,FALSE
4153,Legal,Male,48,Developer,7/8/24 8:03 AM,0,Master,5,7500,50,21,8,8,0,12,28,1,3.30,FALSE
4154,Engineering,Male,46,Consultant,6/19/16 8:03 AM,8,Bachelor,2,6600,59,44,18,5,75,17,64,0,2.12,FALSE
